committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO STRONG,Independent Expenditure Committee,9000.0,2025-11-13 00:00:00,"America Rising, Llc",Arlington,VA,22209,Consultant & Professional Services,Research Services
FIGHTING FOR COLORADO,Independent Expenditure Committee,118.5,2025-11-13 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-11-13 00:00:00,"Golden State Strategies, Llc",Santa Monica,CA,90403,Consultant & Professional Services,Fundraising Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-11-13 00:00:00,Give Wise Co,Idaho Springs,CO,80452,Fundraising Expenses,Fundraising Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,571.76,2025-11-13 00:00:00,Jill  Straus,Sheffield,MA,01257,"Food, Beverages and Meals",Meal Reimbursement
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,11805.0,2025-11-14 00:00:00,"Rechtkornfeld, P.C.",Denver,CO,80202,Consultant & Professional Services,Consulting & Professional Services
VICTORY FOR COLORADO,Independent Expenditure Committee,200.3,2025-11-14 00:00:00,Anedot,Dallas,TX,75206,Other,Merchant Processing Fees
COLORADO ADVOCATES FOR RURAL ELECTRIFICATION (CARE) INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,1375.22,2025-11-15 00:00:00,Colorado Department Of Revenue,Denver,CO,80201,Other,Sales Tax For Silent Auction
NEW DAY COLORADO FUND,527 Political Organization,8000.0,2025-11-15 00:00:00,Campbell Killen Brittan & Ray Llc,Denver,CO,80206,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,19280.13,2025-11-16 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,-19280.13,2025-11-16 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,19280.13,2025-11-16 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Fundraising Consulting
ALL TOGETHER COLORADO,527 Political Organization,151.69,2025-11-17 00:00:00,Deluxe,Shoreview,MN,55126,Office Equipment & Supplies,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,725.0,2025-11-17 00:00:00,Rt Tax & Accounting,Centennial,CO,80112,Consultant & Professional Services,Tax Consultant
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-11-17 00:00:00,Mba Consulting Group Inc.,Washington,DC,20003,Consultant & Professional Services,Compliance Services
SENATE MAJORITY FUND,527 Political Organization,6000.0,2025-11-17 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,631.97,2025-11-17 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,-631.97,2025-11-17 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,631.97,2025-11-17 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
SENATE MAJORITY FUND,527 Political Organization,-6000.0,2025-11-17 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,6000.0,2025-11-17 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,Campaign Consulting
VICTORY FOR COLORADO,Independent Expenditure Committee,146.15,2025-11-17 00:00:00,Anedot,Dallas,TX,75206,Other,Merchant Processing Fees
COLORADO FIRST ACTION,Independent Expenditure Committee,79.29,2025-11-18 00:00:00,Proctor Advisory Llc,Englewood,CO,80112,Other,Reimbursements
NEW AMERICANS VICTORY FUND,Independent Expenditure Committee,25125.0,2025-11-19 00:00:00,Open Answer,Denver,CO,80203,Advertising,Gotv Canvassing
COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,0.2,2025-11-20 00:00:00,Act Blue,Somerville,MA,02144,Bank Fees,Bank Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1690.0,2025-11-20 00:00:00,"Sandler Reiff Lamb & Birkenstock, P.C.",Washington,DC,20006,Consultant & Professional Services,Legal Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,37.5,2025-11-22 00:00:00,"Numero, Inc.",Costa Mesa,CA,92626,Bank Fees,Credit Card Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,187.54,2025-11-24 00:00:00,"Numero, Inc.",Costa Mesa,CA,92626,Bank Fees,Credit Card Fees
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,155.71,2025-11-25 00:00:00,,,,,Office Equipment & Supplies,"Bank Supplies, Checks"
MONTROSE REPUBLICAN WOMEN,527 Political Organization,69.7,2025-11-25 00:00:00,Silver Stitch Studio,Montrose,CO,81403,Advertising,Advertising
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA COLORADO ACTION FUND (PHRMA COLORADO ACTION FUN,527 Political Organization,15000.0,2025-11-25 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,Contribution
RED MAJORITY COLORADO,Independent Expenditure Committee,0.5,2025-11-25 00:00:00,"Anedot, Inc",New Orleans,LA,70112,Fundraising Expenses,
COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,60.99,2025-11-26 00:00:00,Amalgamated Bank,New York,NY,10001,Bank Fees,Bank Fees
FIGHTING FOR COLORADO,Independent Expenditure Committee,987.5,2025-11-26 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,197.0,2025-11-26 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,125.5,2025-11-26 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
A WHOLE LOT OF PEOPLE FOR CHANGE,Independent Expenditure Committee,4.0,2025-11-28 00:00:00,First Bank Of Colorado,Lakewood,CO,80215,Bank Fees,
ALL TOGETHER COLORADO,Independent Expenditure Committee,41.27,2025-11-28 00:00:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
ALL TOGETHER COLORADO,Independent Expenditure Committee,6.0,2025-11-28 00:00:00,,,,,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,2.0,2025-11-28 00:00:00,,,,,Bank Fees,
BLUEFLOWER ACTION,Independent Expenditure Committee,2.0,2025-11-28 00:00:00,,,,,Bank Fees,
BRIGHTER COLORADO FUTURES 527,527 Political Organization,12.0,2025-11-28 00:00:00,,,,,Bank Fees,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,2.0,2025-11-28 00:00:00,,,,,Bank Fees,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,2.0,2025-11-28 00:00:00,,,,,Bank Fees,
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,2.0,2025-11-28 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,527 Political Organization,2.0,2025-11-28 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-11-28 00:00:00,,,,,Bank Fees,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,2.0,2025-11-28 00:00:00,First Bank,Littleton,CO,80128,Bank Fees,Bank Fee
NEW COLORADO PROMISE,Independent Expenditure Committee,5.0,2025-11-28 00:00:00,,,,,Bank Fees,Bank Fee
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,2.0,2025-11-28 00:00:00,,,,,Bank Fees,Bank Fees
SERVICIOS SIGUE ACTION FUND,Independent Expenditure Committee,75.0,2025-11-28 00:00:00,First Bank,Lakewood,CO,80226,Bank Fees,
SERVICIOS SIGUE ACTION FUND,Independent Expenditure Committee,75.0,2024-11-29 00:00:00,First Bank,Lakewood,CO,80226,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,3000.0,2025-11-29 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,500.0,2025-11-29 00:00:00,Scarlett Greene,Dener,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,527 Political Organization,3000.0,2025-11-29 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS FOR CONSERVATIVE LEADERSHIP,Independent Expenditure Committee,10.0,2025-11-30 00:00:00,First Bank,Denver,CO,80203,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,6000.0,2025-12-01 00:00:00,Mountaintop Strategies,Denver,CO,80229,Consultant & Professional Services,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,1.9,2025-12-01 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO WAY FORWARD,527 Political Organization,5000.0,2025-12-01 00:00:00,5280 Development,Denver,CO,80206,Consultant & Professional Services,
LET COLORADO VOTE ACTION,Independent Expenditure Committee,12.0,2025-12-01 00:00:00,First Bank,Denver,CO,80231,Bank Fees,Bank Fee
NEW DAY COLORADO FUND,527 Political Organization,10337.7,2025-12-01 00:00:00,Ringside Consulting,Denver,CO,80212,Fundraising Expenses,
ALL TOGETHER COLORADO,Independent Expenditure Committee,98.75,2025-12-02 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,0.7,2025-12-02 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO WAY FORWARD,Independent Expenditure Committee,7500.0,2025-12-02 00:00:00,Empower Strategies,Frisco,CO,80443,Consultant & Professional Services,
FIGHTING FOR COLORADO,Independent Expenditure Committee,454.25,2025-12-02 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
JUSTICE FOR JASON,Independent Expenditure Committee,150.0,2025-12-02 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,1000.0,2025-12-02 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,7.02,2025-12-02 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
COLORADO CAMPAIGN FOR JOBS AND OPPORTUNITY,Independent Expenditure Committee,1000.0,2025-12-03 00:00:00,Bulldog Compliance,Beverly,MA,01915,Consultant & Professional Services,Compliance Consulting
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,15000.0,2025-12-03 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,20000.0,2025-12-03 00:00:00,Colorado Way Forward,Denver,CO,80206,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,20000.0,2025-12-03 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,15000.0,2025-12-03 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,
NEW DAY COLORADO FUND,527 Political Organization,600.3,2025-12-03 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,3.29,2025-12-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
SENATE MAJORITY FUND,527 Political Organization,631.97,2025-12-03 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,13065.07,2025-12-03 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,84.0,2025-12-03 00:00:00,X.Com,San Francisco,CA,94103,Advertising,Twitter Subscription
SENATE MAJORITY FUND,527 Political Organization,-13065.07,2025-12-03 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,13065.07,2025-12-03 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Fundraising Consulting
SENATE MAJORITY FUND,527 Political Organization,-631.97,2025-12-03 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,631.97,2025-12-03 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
ALL TOGETHER COLORADO,Independent Expenditure Committee,8500.0,2025-12-04 00:00:00,Blue Mountain Strategies,Denver,CO,80223,Consultant & Professional Services,
COLORADO FIRST FUND,Independent Expenditure Committee,1500.0,2025-12-04 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO FIRST FUND,Independent Expenditure Committee,5000.0,2025-12-04 00:00:00,Blue Mountain Strategies,Denver,CO,80207,Consultant & Professional Services,
VICTORY FOR COLORADO,Independent Expenditure Committee,84.73,2025-12-04 00:00:00,Anedot,Dallas,TX,75206,Other,Merchant Processing Fees
BRIGHTER COLORADO FUTURES 527,527 Political Organization,3600.0,2025-12-07 00:00:00,Rkg Development,Superior,CO,80027,Consultant & Professional Services,Compliance
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,22500.0,2025-12-08 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional Services
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,661.0,2025-12-08 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional Services
COLORADO FIRST ACTION,Independent Expenditure Committee,36.0,2025-12-08 00:00:00,"Squarespace, Inc",New York,NY,10014,Advertising,Monthly Payment For Website Hosting
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2025-12-08 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
FIGHTING FOR COLORADO,Independent Expenditure Committee,2000.0,2025-12-08 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,6500.0,2025-12-08 00:00:00,Empower Strategies Llc,Frisco,CO,80443,Consultant & Professional Services,Management Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1299.0,2025-12-08 00:00:00,Ngp Van,Austin,TX,78759,Other,Subscription
SENATE MAJORITY FUND,527 Political Organization,60.73,2025-12-08 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,Subscription Service
NEW DAY COLORADO FUND,527 Political Organization,7608.29,2025-12-09 00:00:00,Timor Strategies Llc,Lakewood,CO,80287,Consultant & Professional Services,
VICTORY FOR COLORADO,Independent Expenditure Committee,169.15,2025-12-09 00:00:00,Anedot,Dallas,TX,75206,Other,Merchant Processing Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-12-10 00:00:00,"Golden State Strategies, Llc",Santa Monica,CA,90403,Consultant & Professional Services,Fundraising Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-12-10 00:00:00,Give Wise Co,Idaho Springs,CO,80452,Fundraising Expenses,Fundraising Consulting
ALL TOGETHER COLORADO,Independent Expenditure Committee,68.8,2025-12-11 00:00:00,D'Corazon,Denver,CO,80202,"Food, Beverages and Meals",
COLORADO FIRST ACTION,Independent Expenditure Committee,20.0,2025-12-11 00:00:00,"Squarespace, Inc",New York,NY,10014,Advertising,Recurring Payment For Website Services
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,104.26,2025-12-11 00:00:00,,,,,Bank Fees,Dec Bank Fee
NEW DAY COLORADO FUND,527 Political Organization,40.3,2025-12-11 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
COLORADO FIRST ACTION,Independent Expenditure Committee,450.0,2025-12-12 00:00:00,James  Ruehmann,Grand Junction,CO,81501,Consultant & Professional Services,Monthly Fee For Chairman'S Services.
COLORADO FIRST ACTION,Independent Expenditure Committee,450.0,2025-12-12 00:00:00,Proctor Advisory Llc,Englewood,CO,80112,Consultant & Professional Services,Monthly Payment.
NEW DAY COLORADO FUND,527 Political Organization,100.8,2025-12-12 00:00:00,Anedot,New Orleans,CO,70117,Bank Fees,
VICTORY FOR COLORADO,Independent Expenditure Committee,50.6,2025-12-12 00:00:00,Anedot,Dallas,TX,75206,Other,Merchant Processing Fees
VICTORY FOR COLORADO,Independent Expenditure Committee,4000.0,2025-12-12 00:00:00,Conversion Creative Inc.,Charleston,SC,29416,Consultant & Professional Services,Website Development
VICTORY FOR COLORADO,Independent Expenditure Committee,1000.0,2025-12-12 00:00:00,Conversion Creative Inc.,Charleston,SC,29416,Consultant & Professional Services,Design Services
ALL TOGETHER COLORADO,Independent Expenditure Committee,2438.09,2025-12-15 00:00:00,Peak Beverage,Denver,CO,80216,Other,Event Expense
COLORADO WAY FORWARD,Independent Expenditure Committee,2438.11,2025-12-15 00:00:00,Peak Beverage,Denver,CO,80216,Other,Event Expense
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,187.5,2025-12-15 00:00:00,"Numero, Inc.",Costa Mesa,CA,92626,Bank Fees,Credit Card Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-12-15 00:00:00,Mba Consulting Group Inc.,Washington,DC,20003,Consultant & Professional Services,Compliance Services
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-12-17 00:00:00,Straus/Baker Llc,Sheffield,MA,01257,Consultant & Professional Services,Fundraising Consulting
ALL TOGETHER COLORADO,Independent Expenditure Committee,790.0,2025-12-18 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO FIRST FUND,Independent Expenditure Committee,79.0,2025-12-18 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,790.0,2025-12-18 00:00:00,Actblue,Sommerville,MA,02144,Bank Fees,
FIGHTING FOR COLORADO,Independent Expenditure Committee,197.5,2025-12-18 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
ALL TOGETHER COLORADO,Independent Expenditure Committee,1000.0,2025-12-19 00:00:00,The Ranch Country Club,Westminster,CO,80234,Other,Event Expense
ALL TOGETHER COLORADO,527 Political Organization,166.0,2025-12-19 00:00:00,Usps,Denver,CO,80210,Office Equipment & Supplies,
NEW DAY COLORADO FUND,527 Political Organization,8.8,2025-12-20 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA COLORADO ACTION FUND (PHRMA COLORADO ACTION FUN,527 Political Organization,1000.0,2025-12-22 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,Contribution
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1893.75,2025-12-22 00:00:00,"Numero, Inc.",Costa Mesa,CA,92626,Bank Fees,Credit Card Fees
ALL TOGETHER COLORADO,Independent Expenditure Committee,138.25,2025-12-23 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
